entity,state,year,sector,sales_mwh,revenue_$,price_per_kwh,flag_missing_price,flag_missing_sales,flag_missing_revenue,flag_high_price,flag_low_price,calc_price_per_kwh,flag_price_mismatch,qa_status,confidence_score
Town of Wallingford - (CT),CT,2024,commercial,216797.0,27797000.0,0.12821672,False,False,False,False,False,0.12821671886603597,False,OK,100
United Illuminating Co,CT,2024,commercial,573751.0,139232500.0,0.24267060000000001,False,False,False,True,False,0.24267060100984572,False,HIGH_PRICE,90
"Ahana Renewables, LLC",DC,2024,commercial,155.0,7500.0,0.048387097,False,False,False,False,True,0.04838709677419355,False,LOW_PRICE,85
"Constellation Solar Holding, LLC",DC,2024,commercial,1038.0,62500.0,0.060211946,False,False,False,False,False,0.06021194605009634,False,OK,100
Potomac Electric Power Co,DC,2024,commercial,1176842.0,235079700.0,0.19975468,False,False,False,False,False,0.19975468244675157,False,OK,100
City of Dover - (DE),DE,2024,commercial,222788.0,28924000.0,0.12982746,False,False,False,False,False,0.12982745928865108,False,OK,100
City of Milford - (DE),DE,2024,commercial,68432.0,9686600.0,0.14155074,False,False,False,False,False,0.14155073649754502,False,OK,100
City of Newark - (DE),DE,2024,commercial,73371.0,12830700.0,0.17487427,False,False,False,False,False,0.17487426912540377,False,OK,100
"Constellation Solar Holding, LLC",DE,2024,commercial,1056.0,63400.0,0.060037878999999995,False,False,False,False,False,0.060037878787878786,False,OK,100
Delaware Electric Cooperative,DE,2024,commercial,304626.0,42188000.0,0.13849113,False,False,False,False,False,0.13849113338979602,False,OK,100
Delmarva Power,DE,2024,commercial,869426.0,143772700.0,0.16536508000000003,False,False,False,False,False,0.1653650799492999,False,OK,100
"Scale Sustainable I, LLC",DE,2024,commercial,31.0,3200.0,0.10322581,False,False,False,False,False,0.1032258064516129,False,OK,100
Tesla Inc.,DE,2024,commercial,433.0,28800.0,0.06651270199999999,False,False,False,False,False,0.06651270207852195,False,OK,100
Town of Middletown - (DE),DE,2024,commercial,8162.0,1506200.0,0.1845381,False,False,False,False,False,0.18453810340602794,False,OK,100
Beaches Energy Services,FL,2024,commercial,289604.0,38357000.0,0.13244638,False,False,False,False,False,0.13244637505006837,False,OK,100
"Central Florida Elec Coop, Inc",FL,2024,commercial,104426.0,12861000.0,0.12315898,False,False,False,False,False,0.12315898339493996,False,OK,100
Central Florida Tourism Oversight District,FL,2024,commercial,1163344.0,109292000.0,0.09394641699999999,False,False,False,False,False,0.09394641653715496,False,OK,100
"Choctawhatche Elec Coop, Inc",FL,2024,commercial,270906.0,31435600.0,0.11603877000000001,False,False,False,False,False,0.11603877359674573,False,OK,100
City of Bartow - (FL),FL,2024,commercial,89833.0,8518000.0,0.09482038899999999,False,False,False,False,False,0.09482038894392929,False,OK,100
City of Homestead - (FL),FL,2024,commercial,66945.0,7434600.0,0.11105534,False,False,False,False,False,0.11105534393905445,False,OK,100
City of Lake Worth Beach - (FL),FL,2024,commercial,177571.0,24065000.0,0.13552326,False,False,False,False,False,0.1355232554865378,False,OK,100
City of Lakeland - (FL),FL,2024,commercial,905593.0,85758000.0,0.09469817000000001,False,False,False,False,False,0.0946981701492834,False,OK,100
City of Leesburg - (FL),FL,2024,commercial,218812.0,25682900.0,0.11737428,False,False,False,False,False,0.11737427563387748,False,OK,100
City of Ocala,FL,2024,commercial,215595.0,25586100.0,0.11867668999999999,False,False,False,False,False,0.11867668545188896,False,OK,100
City of Tallahassee - (FL),FL,2024,commercial,1596371.0,157399300.0,0.098598196,False,False,False,False,False,0.09859819553224157,False,OK,100
City of Winter Park - (FL),FL,2024,commercial,246081.0,23549000.0,0.095696133,False,False,False,False,False,0.09569613257423369,False,OK,100
"Clay Electric Cooperative, Inc - (FL)",FL,2024,commercial,723061.0,78068300.0,0.10796918,False,False,False,False,False,0.10796917549141774,False,OK,100
"Duke Energy Florida, LLC",FL,2024,commercial,15801970.0,1936988400.0,0.12257892,False,False,False,False,False,0.12257891895757302,False,OK,100
"Escambia River Elec Coop, Inc",FL,2024,commercial,44596.0,6315000.0,0.14160463,False,False,False,False,False,0.1416046282177774,False,OK,100
"Florida Keys El Coop Assn, Inc",FL,2024,commercial,99661.0,13781000.0,0.13827877,False,False,False,False,False,0.13827876501339542,False,OK,100
Florida Power & Light Co,FL,2024,commercial,53585736.0,5758038000.0,0.10745468000000001,False,False,False,False,False,0.10745467786427343,False,OK,100
Florida Public Utilities Co,FL,2024,commercial,305971.0,47641000.0,0.1557043,False,False,False,False,False,0.15570429877341316,False,OK,100
Fort Pierce Utilities Authority,FL,2024,commercial,329191.0,39273000.0,0.11930156,False,False,False,False,False,0.11930156049223703,False,OK,100
Gainesville Regional Utilities,FL,2024,commercial,789062.0,128812000.0,0.16324698999999998,False,False,False,False,False,0.16324699453274902,False,OK,100
"Glades Electric Coop, Inc",FL,2024,commercial,42709.0,8847000.0,0.20714603,False,False,False,True,False,0.20714603479360322,False,HIGH_PRICE,90
Greenbacker Renewable Energy Corporation,FL,2024,commercial,458.0,87000.0,0.18995633,False,False,False,False,False,0.18995633187772926,False,OK,100
"Greenskies Renewable Energy, LLC",FL,2024,commercial,2340.0,784300.0,0.33517094000000003,False,False,False,True,False,0.3351709401709402,False,HIGH_PRICE,90
"Gulf Coast Electric Coop, Inc",FL,2024,commercial,74653.0,9623700.0,0.12891243,False,False,False,False,False,0.12891243486531018,False,OK,100
JEA,FL,2024,commercial,4156854.0,437728100.0,0.10530274,False,False,False,False,False,0.10530273615575625,False,OK,100
Kissimmee Utility Authority,FL,2024,commercial,601873.0,76210900.0,0.12662289,False,False,False,False,False,0.12662289220483391,False,OK,100
"Lee County Electric Coop, Inc - (FL)",FL,2024,commercial,1293951.0,148052900.0,0.11441925,False,False,False,False,False,0.11441924771494438,False,OK,100
New Smyrna Beach City of,FL,2024,commercial,143474.0,15571000.0,0.10852836999999999,False,False,False,False,False,0.10852837447899968,False,OK,100
Okefenoke Rural El Member Corp,FL,2024,commercial,15583.0,2116100.0,0.13579542,False,False,False,False,False,0.13579541808380927,False,OK,100
Orlando Utilities Comm,FL,2024,commercial,4392622.0,377196100.0,0.085870375,False,False,False,False,False,0.0858703753703369,False,OK,100
"Peace River Electric Coop, Inc",FL,2024,commercial,359883.0,38529000.0,0.10705978999999999,False,False,False,False,False,0.10705979443319079,False,OK,100
"Sumter Electric Coop, Inc",FL,2024,commercial,304004.0,44819300.0,0.14742997000000002,False,False,False,False,False,0.1474299680267365,False,OK,100
Suwannee Valley Elec Coop Inc,FL,2024,commercial,116808.0,15403000.0,0.13186597,False,False,False,False,False,0.13186596808437778,False,OK,100
"Talquin Electric Coop, Inc",FL,2024,commercial,166373.0,20865200.0,0.12541218,False,False,False,False,False,0.12541217625456053,False,OK,100
Tampa Electric Co,FL,2024,commercial,8413896.0,901203700.0,0.10710897,False,False,False,False,False,0.10710896592969535,False,OK,100
"TerraForm US Energy Services, LLC",FL,2024,commercial,679.0,195000.0,0.28718704,False,False,False,True,False,0.28718703976435933,False,HIGH_PRICE,90
Tesla Inc.,FL,2024,commercial,2310.0,226200.0,0.097922078,False,False,False,False,False,0.09792207792207792,False,OK,100
"Tri-County Electric Coop, Inc (FL)",FL,2024,commercial,54985.0,9251600.0,0.16825679999999998,False,False,False,False,False,0.16825679730835683,False,OK,100
"Utility Board of the City of Key West, F",FL,2024,commercial,346391.0,51965000.0,0.15001833,False,False,False,False,False,0.1500183318850663,False,OK,100
"West Florida El Coop Assn, Inc",FL,2024,commercial,71363.0,10479000.0,0.1468408,False,False,False,False,False,0.1468407998542662,False,OK,100
Withlacoochee River Elec Coop,FL,2024,commercial,1083177.0,117991200.0,0.10893067000000001,False,False,False,False,False,0.10893067338025088,False,OK,100
Albany Utility Board,GA,2024,commercial,489134.0,36021700.0,0.073643828,False,False,False,False,False,0.07364382766276725,False,OK,100
Altamaha Electric Member Corp,GA,2024,commercial,332113.0,29917200.0,0.090081388,False,False,False,False,False,0.09008138796132642,False,OK,100
Amicalola Electric Member Corp,GA,2024,commercial,131462.0,18240600.0,0.13875188,False,False,False,False,False,0.13875188267332006,False,OK,100
Blue Ridge Mountain EMC - (GA),GA,2024,commercial,180820.0,27017000.0,0.14941378,False,False,False,False,False,0.14941378166132066,False,OK,100
Canoochee Electric Member Corp,GA,2024,commercial,100438.0,9207300.0,0.091671479,False,False,False,False,False,0.09167147892232023,False,OK,100
Carroll Electric Member Corp - (GA),GA,2024,commercial,139499.0,18018000.0,0.12916222,False,False,False,False,False,0.1291622162166037,False,OK,100
Central Georgia El Member Corp,GA,2024,commercial,203992.0,22756000.0,0.11155339,False,False,False,False,False,0.11155339425075493,False,OK,100
City of Buford,GA,2024,commercial,74983.0,10335800.0,0.13784191,False,False,False,False,False,0.13784191083312217,False,OK,100
City of Calhoun - (GA),GA,2024,commercial,71728.0,10250600.0,0.14290932,False,False,False,False,False,0.14290932411331697,False,OK,100
City of Cartersville - (GA),GA,2024,commercial,231703.0,29442000.0,0.12706784000000002,False,False,False,False,False,0.12706784115872474,False,OK,100
City of Chattanooga - (TN),GA,2024,commercial,46950.0,6226000.0,0.13260916,False,False,False,False,False,0.13260915867944623,False,OK,100
City of Chickamauga,GA,2024,commercial,11428.0,1372000.0,0.120056,False,False,False,False,False,0.12005600280014,False,OK,100
City of College Park - (GA),GA,2024,commercial,476181.0,38484600.0,0.080819268,False,False,False,False,False,0.08081926830343923,False,OK,100
City of Covington - (GA),GA,2024,commercial,148823.0,19958800.0,0.13411099,False,False,False,False,False,0.13411099090866332,False,OK,100
City of Douglas,GA,2024,commercial,277603.0,22815000.0,0.082185711,False,False,False,False,False,0.08218571124951819,False,OK,100
City of East Point - (GA),GA,2024,commercial,274952.0,25146700.0,0.091458509,False,False,False,False,False,0.09145850912159213,False,OK,100
City of Griffin - (GA),GA,2024,commercial,161690.0,24722300.0,0.15289938,False,False,False,False,False,0.15289937534788794,False,OK,100
City of La Grange - (GA),GA,2024,commercial,175550.0,18141000.0,0.10333808,False,False,False,False,False,0.10333808031899744,False,OK,100
City of Lawrenceville - (GA),GA,2024,commercial,228318.0,26588300.0,0.11645293000000001,False,False,False,False,False,0.11645292968578912,False,OK,100
City of Marietta - (GA),GA,2024,commercial,607785.0,72414200.0,0.11914443000000001,False,False,False,False,False,0.11914443429831273,False,OK,100
City of Sandersville - (GA),GA,2024,commercial,1489582.0,66768200.0,0.044823446999999995,False,False,False,False,True,0.04482344711469392,False,LOW_PRICE,85
City of Sylvania - (GA),GA,2024,commercial,303638.0,17968400.0,0.059177046000000004,False,False,False,False,False,0.05917704635124721,False,OK,100
City of Thomasville - (GA),GA,2024,commercial,302081.0,33370500.0,0.11046872,False,False,False,False,False,0.1104687153445599,False,OK,100
City of Washington - (GA),GA,2024,commercial,711664.0,33771700.0,0.047454557,False,False,False,False,True,0.04745455720677173,False,LOW_PRICE,85
Coastal Electric Member Corp - (GA),GA,2024,commercial,86559.0,11449500.0,0.13227394,False,False,False,False,False,0.1322739403181645,False,OK,100
Cobb Electric Membership Corp,GA,2024,commercial,1250717.0,127033000.0,0.10156814,False,False,False,False,False,0.10156814051460082,False,OK,100
Colquitt Electric Membership Corp,GA,2024,commercial,72698.0,10036800.0,0.13806157,False,False,False,False,False,0.1380615697818372,False,OK,100
Coweta-Fayette El Member Corp,GA,2024,commercial,318998.0,42895200.0,0.13446855,False,False,False,False,False,0.1344685546617847,False,OK,100
Crisp County Power Comm,GA,2024,commercial,112153.0,17943100.0,0.1599877,False,False,False,False,False,0.15998769538041782,False,OK,100
Dalton Utilities,GA,2024,commercial,1979990.0,110515000.0,0.055815938,False,False,False,False,False,0.055815938464335677,False,OK,100
Diverse Power Incorporated,GA,2024,commercial,145620.0,23731100.0,0.16296593999999998,False,False,False,False,False,0.16296593874467794,False,OK,100
Excelsior Electric Member Corp,GA,2024,commercial,183285.0,12749000.0,0.069558338,False,False,False,False,False,0.0695583381073192,False,OK,100
Flint Electric Membership Corp,GA,2024,commercial,515721.0,61667000.0,0.11957433999999999,False,False,False,False,False,0.11957434349192683,False,OK,100
Georgia Power Co,GA,2024,commercial,34306574.0,3995961200.0,0.116478,False,False,False,False,False,0.11647800214617758,False,OK,100
Grady Electric Membership Corp,GA,2024,commercial,51150.0,6859500.0,0.13410557,False,False,False,False,False,0.13410557184750732,False,OK,100
GreyStone Power Corporation,GA,2024,commercial,638507.0,81386700.0,0.12746406999999998,False,False,False,False,False,0.1274640685223498,False,OK,100
Habersham Electric Membership Corp,GA,2024,commercial,95280.0,11547700.0,0.12119752,False,False,False,False,False,0.12119752308984047,False,OK,100
Hart Electric Member Corp,GA,2024,commercial,199721.0,25777700.0,0.12906855,False,False,False,False,False,0.12906855062812625,False,OK,100
Haywood Electric Member Corp,GA,2024,commercial,26.0,6000.0,0.23076923000000002,False,False,False,True,False,0.23076923076923078,False,HIGH_PRICE,90
Jackson Electric Member Corp - (GA),GA,2024,commercial,1645493.0,186681000.0,0.11344989,False,False,False,False,False,0.11344989009372874,False,OK,100
Jefferson Electric Member Corp,GA,2024,commercial,77024.0,9810000.0,0.1273629,False,False,False,False,False,0.12736289987536353,False,OK,100
Mitchell Electric Member Corp,GA,2024,commercial,158238.0,22196000.0,0.14026972000000001,False,False,False,False,False,0.14026972029474588,False,OK,100
"Newnan Wtr, Sewer & Light Comm",GA,2024,commercial,200124.0,21168000.0,0.10577442,False,False,False,False,False,0.105774419859687,False,OK,100
North Georgia Elec Member Corp,GA,2024,commercial,818532.0,77087000.0,0.09417713700000001,False,False,False,False,False,0.09417713662996682,False,OK,100
Oconee Electric Member Corp,GA,2024,commercial,38030.0,6234900.0,0.16394688,False,False,False,False,False,0.16394688403891663,False,OK,100
Okefenoke Rural El Member Corp,GA,2024,commercial,61784.0,8077300.0,0.13073449,False,False,False,False,False,0.13073449436747378,False,OK,100
Planters Electric Member Corp,GA,2024,commercial,36177.0,4438000.0,0.12267462999999999,False,False,False,False,False,0.12267462752577604,False,OK,100
Rayle Electric Membership Corp,GA,2024,commercial,67313.0,9478000.0,0.14080489999999998,False,False,False,False,False,0.1408048965281595,False,OK,100
Satilla Rural Elec Member Corporation,GA,2024,commercial,131221.0,19974100.0,0.15221725,False,False,False,False,False,0.1522172518118289,False,OK,100
Sawnee Electric Membership Corporation,GA,2024,commercial,993534.0,107528600.0,0.10822839999999999,False,False,False,False,False,0.10822840486586267,False,OK,100
Snapping Shoals El Member Corp,GA,2024,commercial,273019.0,30985000.0,0.11349026999999999,False,False,False,False,False,0.11349026990795512,False,OK,100
Southern Rivers Energy,GA,2024,commercial,40613.0,6484000.0,0.15965331000000002,False,False,False,False,False,0.1596533129786029,False,OK,100
Sumter Electric Member Corp,GA,2024,commercial,108896.0,17745800.0,0.16296099000000003,False,False,False,False,False,0.1629609903026741,False,OK,100
"TerraForm US Energy Services, LLC",GA,2024,commercial,5984.0,904000.0,0.15106951999999998,False,False,False,False,False,0.15106951871657753,False,OK,100
Three Notch Elec Member Corp,GA,2024,commercial,32991.0,5758800.0,0.1745567,False,False,False,False,False,0.17455669728107664,False,OK,100
Tri-County Elec Member Corp (GA),GA,2024,commercial,59177.0,8642600.0,0.14604661,False,False,False,False,False,0.14604660594487723,False,OK,100
